
Sonora							
Aceituna							
Riego							
Perennes                 							
2011	27.00	27.00	0.00	363.50	13.46	8,502.62	3,090.70
2012	27.00	27.00	0.00	368.70	13.66	12,000.00	4,424.40
2013	27.00	27.00	0.00	349.60	12.95	12,202.60	4,266.03
2014	27.00	27.00	0.00	366.35	13.57	14,517.66	5,318.54
2015	30.00	30.00	0.00	407.96	13.60	14,279.37	5,825.41
2016	30.00	30.00	0.00	405.00	13.50	14,910.79	6,038.87
2017	30.00	30.00	0.00	406.62	13.55	19,149.10	7,786.41
2018	30.00	30.00	0.00	360.12	12.00	16,518.37	5,948.59
2019	37.80	30.00	0.00	412.66	13.76	16,684.75	6,885.13
2020	418.80	30.00	0.00	389.40	12.98	16,080.12	6,261.60
2021	418.80	30.00	0.00	400.20	13.34	16,142.43	6,460.20
2022	418.80	30.00	0.00	431.00	14.37	30,000.00	12,930.00
2023	440.30	30.00	0.00	435.40	14.51	32,802.94	14,282.40
2024	440.30	30.00	0.00	466.98	15.57	35,095.09	16,388.70
TOTAL	3,722.80	1,253.00	0.00	15,503.34	0.00	0.00	122,573.01
							
Sonora							
Ajo							
Riego							
Otoño-Invierno           							
1980	335.00	331.00	4.00	2,352.00	7.11	13.99	32.92
1981	174.00	165.00	9.00	1,066.00	6.46	18.55	19.78
1982	157.00	152.00	5.00	863.00	5.68	39.31	33.93
1983	547.00	503.00	44.00	8,253.00	16.41	76.26	629.33
1984	676.00	582.00	94.00	3,968.00	6.82	44.74	177.51
1985	280.00	246.00	34.00	1,813.00	7.37	87.94	159.43
1986	132.00	117.00	15.00	390.00	3.33	345.09	134.59
1987	297.00	297.00	0.00	1,671.00	5.63	571.09	954.29
1988	354.00	338.00	16.00	2,046.00	6.05	871.17	1,782.41
1989	369.00	369.00	0.00	2,580.00	6.99	1,817.88	4,690.13
1990	82.00	74.00	8.00	484.00	6.54	3,300.02	1,597.21
1991	269.00	262.00	7.00	1,509.00	5.76	3,437.50	5,187.19
1992	429.00	402.00	27.00	2,471.00	6.15	3,500.00	8,648.50
1993	404.00	332.00	72.00	2,001.00	6.03	3,000.00	6,003.00
1994	162.00	162.00	0.00	1,094.00	6.75	2,789.76	3,052.00
1995	247.00	176.00	71.00	1,726.00	9.81	7,035.00	12,142.41
1996	325.00	325.00	0.00	2,657.00	8.18	8,652.10	22,988.63
1997	587.00	580.00	7.00	3,887.00	6.70	7,661.93	29,781.92
1998	760.00	759.00	1.00	4,725.00	6.23	5,549.18	26,219.88
1999	660.00	660.00	0.00	4,122.00	6.25	5,466.04	22,531.02
2000	755.75	755.75	0.00	4,803.65	6.36	5,921.94	28,446.92
2001	462.00	462.00	0.00	3,037.00	6.57	6,109.78	18,555.40
2002	382.00	382.00	0.00	2,476.50	6.48	5,494.04	13,606.00
2003	313.00	303.00	10.00	1,966.90	6.49	5,179.29	10,187.15
2004	337.00	337.00	0.00	2,217.00	6.58	4,773.45	10,582.73
2005	484.00	484.00	0.00	3,578.10	7.39	6,802.72	24,340.80
2006	439.00	439.00	0.00	2,983.20	6.80	9,743.46	29,066.70
2007	195.00	195.00	0.00	1,493.40	7.66	14,246.82	21,276.20
2008	319.00	319.00	0.00	2,269.80	7.12	10,247.71	23,260.25
2009	268.00	268.00	0.00	1,917.08	7.15	10,006.74	19,183.72
2010	368.50	368.50	0.00	2,635.01	7.15	11,975.51	31,555.60
2011	502.00	502.00	0.00	2,680.80	5.34	14,716.79	39,452.77
2012	589.50	589.50	0.00	4,040.81	6.85	18,015.79	72,798.38
