Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2021,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,520.00,520.00,0.00,1598.07,3.07,29311.87,46842418.30
2021,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,4.84,3.30,2.00,12.22,3.70,27191.42,332279.19
2021,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,8050000,Palma de ornato,35.50,0.00,0.00,0.00,0.00,0.00,0.00
2021,3,Baja California Sur,3,Perennes,1,Riego,200206,Planta,8050000,Palma de ornato,38.11,0.00,0.00,0.00,0.00,0.00,0.00
2021,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,8080000,Palma taco,72.82,72.82,0.00,191.94,2.64,4243.29,814456.80
2021,3,Baja California Sur,3,Perennes,1,Riego,200217,Metro cuadrado,8150000,Pasto tapete (m2),12.00,12.00,0.00,97076.89,8089.74,60.28,5851579.14
2021,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,8330000,Pistache,0.50,0.00,0.50,0.00,0.00,0.00,0.00
2021,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,8350000,Pitaya,33.95,33.95,0.00,33.46,0.99,20001.72,669257.46
2021,3,Baja California Sur,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,980.69,980.69,0.00,16573.52,16.90,865.77,14348934.47
2021,4,Campeche,1,Otoño-Invierno,1,Riego,200201,Tonelada,6855000,Frijol x pelón,11.31,11.31,0.00,22.14,1.96,5050.71,111822.64
2021,4,Campeche,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,3735.68,3642.68,93.00,2796.14,0.77,22075.01,61724814.83
2021,4,Campeche,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7240000,Jícama,35.08,34.41,1.00,413.67,12.02,6890.54,2850410.25
2021,4,Campeche,2,Primavera-Verano,1,Riego,200201,Tonelada,5770000,Calabaza semilla o chihua,25.18,25.18,0.00,30.87,1.23,29213.19,901811.17
2021,4,Campeche,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,679.21,679.21,0.00,803.92,1.18,18576.57,14934076.36
2021,4,Campeche,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,25068.03,21271.43,3797.07,12941.78,0.61,29745.19,384955741.10
2021,4,Campeche,2,Primavera-Verano,2,Temporal,200201,Tonelada,7220000,Jamaica,227.21,227.21,0.00,87.86,0.39,88231.93,7752057.31
2021,4,Campeche,2,Primavera-Verano,2,Temporal,200201,Tonelada,7240000,Jícama,29.17,29.17,0.00,299.86,10.28,7662.01,2297528.84
2021,4,Campeche,3,Perennes,1,Riego,200201,Tonelada,7540000,Mamey,35.86,35.86,0.00,562.13,15.68,4795.77,2695846.67
2021,4,Campeche,3,Perennes,1,Riego,200201,Tonelada,7610000,Marañón,678.17,677.50,0.95,3177.13,4.69,5057.00,16066744.70
2021,4,Campeche,3,Perennes,1,Riego,200201,Tonelada,7830000,Nanche,103.25,103.25,0.00,699.43,6.77,5330.20,3728100.60
2021,4,Campeche,3,Perennes,1,Riego,200201,Tonelada,8030000,Palma africana o de aceite,16195.93,16195.93,0.00,295428.16,18.24,1544.54,456300666.80
2021,4,Campeche,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,168.35,168.35,0.00,6442.41,38.27,1200.00,7730886.34
2021,4,Campeche,3,Perennes,1,Riego,200201,Tonelada,8880000,Tamarindo,14.78,14.78,0.00,69.20,4.68,8276.19,572712.11
2021,4,Campeche,3,Perennes,1,Riego,200201,Tonelada,9290000,Zapote,695.89,695.89,0.00,4029.12,5.79,3078.99,12405623.37
2021,4,Campeche,3,Perennes,1,Riego,200201,Tonelada,9800000,Stevia,5.66,5.66,0.00,16.88,2.98,12496.95,210948.58
2021,4,Campeche,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,175.35,175.35,0.00,9219.42,52.58,788.78,7272067.16
2021,4,Campeche,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,32.96,32.96,0.00,175.54,5.33,5681.19,997276.30
2021,4,Campeche,3,Perennes,2,Temporal,200201,Tonelada,7050000,Guanábana,8.32,8.32,0.00,47.16,5.67,6499.53,306517.88
2021,4,Campeche,3,Perennes,2,Temporal,200201,Tonelada,7610000,Marañón,36.78,36.78,0.00,126.41,3.44,4977.25,629174.18
2021,4,Campeche,3,Perennes,2,Temporal,200201,Tonelada,7830000,Nanche,21.72,21.72,0.00,123.95,5.71,5064.11,627696.03
2021,4,Campeche,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,14885.00,14880.00,5.00,121618.13,8.17,1543.76,187749212.60
2021,4,Campeche,3,Perennes,2,Temporal,200201,Tonelada,8280000,Pimienta,216.82,216.82,0.00,137.81,0.64,32916.05,4536161.21
2021,4,Campeche,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,5.20,5.20,0.00,26.87,5.17,6220.25,167138.05
2021,4,Campeche,3,Perennes,2,Temporal,200201,Tonelada,9290000,Zapote,93.57,93.57,0.00,695.81,7.44,2843.83,1978767.59
2021,4,Campeche,3,Perennes,2,Temporal,200201,Tonelada,9930000,Zapote chiclero,126.89,0.00,0.00,0.00,0.00,0.00,0.00
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,2.54,2.54,0.00,53.81,21.19,4877.81,262474.72
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,5270000,Alpiste,1.20,1.20,0.00,1.76,1.47,6267.87,11031.45
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,5320000,Alpiste verde,31.81,31.81,0.00,774.76,24.36,610.00,472602.59
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,5810000,Canola,1.12,1.12,0.00,2.04,1.82,5047.60,10297.10
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,1190.43,1190.43,0.00,34560.28,29.03,796.15,27515090.07
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,7.82,7.82,0.00,123.46,15.79,7061.11,871764.92
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),2.24,2.24,0.00,77.65,34.67,3899.08,302763.56
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,7165000,"Hongos, setas y champiñones",1.68,1.68,0.00,534.92,318.40,30250.00,16181330.00
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,8540000,Remolacha forrajera,44.82,44.82,0.00,2436.48,54.36,530.00,1291334.40
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,150.88,150.88,0.00,3923.99,26.01,685.88,2691380.32
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,9090000,Triticale forrajero en verde,759.68,759.68,0.00,26770.06,35.24,513.29,13740807.81
2021,5,Coahuila,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,2135.47,2135.47,0.00,64133.19,30.03,540.10,34638102.82
2021,5,Coahuila,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,528.94,528.94,0.00,6427.15,12.15,888.94,5713367.00
2021,5,Coahuila,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,22.27,22.27,0.00,287.35,12.90,678.60,194995.06
2021,5,Coahuila,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9090000,Triticale forrajero en verde,2.12,2.12,0.00,23.72,11.19,639.93,15179.20
2021,5,Coahuila,1,Otoño-Invierno,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,46.82,46.82,0.00,589.41,12.59,579.65,341650.43
2021,5,Coahuila,2,Primavera-Verano,1,Riego,200201,Tonelada,5010000,Acelga,8.54,8.54,0.00,139.00,16.28,5250.15,729770.58
2021,5,Coahuila,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,7.16,7.16,0.00,128.76,17.98,5788.34,745306.65
2021,5,Coahuila,2,Primavera-Verano,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,24.39,24.39,0.00,732.60,30.04,480.00,351646.39
2021,5,Coahuila,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,22.17,22.17,0.00,375.92,16.96,7319.28,2751462.05
2021,5,Coahuila,2,Primavera-Verano,1,Riego,200201,Tonelada,7165000,"Hongos, setas y champiñones",4.03,4.03,0.00,1277.13,316.91,32375.00,41347083.75
2021,5,Coahuila,2,Primavera-Verano,1,Riego,200201,Tonelada,7570000,Mano de león,1.34,1.34,0.00,19.37,14.46,4538.48,87910.28
2021,5,Coahuila,2,Primavera-Verano,1,Riego,200201,Tonelada,8770000,Sorgo escobero,1869.19,1869.19,0.00,7717.55,4.13,4800.58,37048717.96
2021,5,Coahuila,2,Primavera-Verano,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,10.60,10.60,0.00,378.42,35.70,469.99,177855.18
2021,5,Coahuila,2,Primavera-Verano,1,Riego,200201,Tonelada,15050000,Pastos y praderas,56.64,56.64,0.00,1744.09,30.79,485.56,846854.04
2021,5,Coahuila,2,Primavera-Verano,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,474.35,474.35,0.00,623.56,1.31,7152.96,4460302.06
2021,5,Coahuila,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,31.17,31.17,0.00,37.80,1.21,7100.83,268411.42
2021,5,Coahuila,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,21.83,21.83,0.00,59.86,2.74,6389.38,382468.01
2021,5,Coahuila,3,Perennes,1,Riego,200201,Tonelada,6490000,Dátil,15.60,15.60,0.00,24.09,1.54,45001.20,1084078.94
2021,5,Coahuila,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,1.50,0.00,1.50,0.00,0.00,0.00,0.00
2021,5,Coahuila,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,12.48,12.48,0.00,339.71,27.22,10660.96,3621636.13
2021,5,Coahuila,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,11663.92,11663.92,0.00,379129.32,32.50,570.23,216191644.00
2021,5,Coahuila,3,Perennes,2,Temporal,200201,Tonelada,7910000,Nopal forrajero,17281.68,17281.68,0.00,139462.15,8.07,427.43,59609712.26
2021,5,Coahuila,3,Perennes,2,Temporal,200201,Tonelada,9920000,Maguey forrajero,2048.59,2048.59,0.00,11623.85,5.67,543.17,6313759.88
2021,5,Coahuila,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,51820.69,51820.69,0.00,527546.25,10.18,521.09,274901645.50
2021,6,Colima,1,Otoño-Invierno,1,Riego,200201,Tonelada,5690000,Cacahuate,30.73,30.73,0.00,47.96,1.56,21100.70,1011989.59
2021,6,Colima,1,Otoño-Invierno,1,Riego,200201,Tonelada,5760000,Calabaza,10.40,10.40,0.00,176.74,16.99,2998.83,530013.65
2021,6,Colima,1,Otoño-Invierno,1,Riego,200201,Tonelada,5790000,Camote,20.39,20.39,0.00,410.68,20.14,4161.83,1709182.14
2021,6,Colima,1,Otoño-Invierno,1,Riego,200201,Tonelada,7240000,Jícama,21.71,21.71,0.00,545.36,25.12,3353.97,1829118.39
2021,6,Colima,1,Otoño-Invierno,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,230.66,230.66,0.00,1548.69,6.71,10624.68,16454336.81
2021,6,Colima,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,94.30,94.30,0.00,121.78,1.29,12708.06,1547587.19
2021,6,Colima,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,28.48,28.48,0.00,575.66,20.21,4362.48,2511304.64
2021,6,Colima,2,Primavera-Verano,2,Temporal,200201,Tonelada,7220000,Jamaica,25.45,25.45,0.00,14.17,0.56,39093.40,553953.46
2021,6,Colima,2,Primavera-Verano,2,Temporal,200201,Tonelada,7240000,Jícama,30.46,30.46,0.00,767.88,25.21,3427.16,2631648.48
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,5650000,Arándano,270.54,270.54,0.00,2579.86,9.54,58818.87,151744458.50
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,5850000,Carambolo,12.45,12.45,0.00,100.14,8.04,6477.28,648635.11
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,1.96,1.96,0.00,3.44,1.76,4919.16,16921.91
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,6300000,Coco fruta,675.78,675.78,0.00,6942.92,10.27,4785.11,33222609.74
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,7050000,Guanábana,433.32,433.32,0.00,5190.10,11.98,6795.25,35268042.97
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,7210000,Jaca (jackfruit),8.43,8.43,0.00,76.81,9.11,7355.18,564951.32
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,7380000,Lima,6.48,6.48,0.00,75.30,11.62,2983.67,224670.50
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,7540000,Mamey,51.18,51.18,0.00,236.06,4.61,5082.37,1199743.83
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,8880000,Tamarindo,1143.78,1143.78,0.00,7982.06,6.98,6233.97,49759948.84
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,9290000,Zapote,98.15,98.15,0.00,724.40,7.38,4856.26,3517873.25
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,9500000,Jatropha,40.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,6,Colima,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,9065.82,9065.82,0.00,262949.66,29.00,463.30,121823885.20
2021,6,Colima,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,45.01,45.01,0.00,137.78,3.06,4860.77,669717.51
2021,6,Colima,3,Perennes,2,Temporal,200201,Tonelada,6300000,Coco fruta,201.28,201.28,0.00,1431.15,7.11,4607.69,6594289.80
2021,6,Colima,3,Perennes,2,Temporal,200201,Tonelada,7380000,Lima,5.32,5.32,0.00,53.44,10.05,3240.94,173195.90
2021,6,Colima,3,Perennes,2,Temporal,200201,Tonelada,7540000,Mamey,10.63,10.63,0.00,134.25,12.63,5262.34,706468.93
2021,6,Colima,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,2.28,2.28,0.00,7.41,3.25,15415.43,114228.34
2021,6,Colima,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,1014.92,1014.92,0.00,5928.09,5.84,6172.71,36592404.96
2021,6,Colima,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,67880.70,67880.70,0.00,1194290.34,17.59,514.10,613986148.90
2021,7,Chiapas,1,Otoño-Invierno,1,Riego,200201,Tonelada,5690000,Cacahuate,20.55,20.55,0.00,66.96,3.26,10351.70,693149.96
2021,7,Chiapas,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),141.72,141.72,0.00,3634.45,25.65,2891.82,10510168.63
2021,7,Chiapas,1,Otoño-Invierno,1,Riego,200201,Tonelada,8840000,Semilla de soya,292.83,292.83,0.00,648.54,2.21,23371.29,15157216.52
2021,7,Chiapas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,769.12,769.12,0.00,424.11,0.55,32728.98,13880688.55
2021,7,Chiapas,2,Primavera-Verano,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,12.33,12.33,0.00,58.43,4.74,14755.00,862134.65
2021,7,Chiapas,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,8199.41,8199.41,0.00,17595.45,2.15,10191.91,179331163.10
2021,7,Chiapas,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,780.09,780.09,0.00,356.05,0.46,24398.32,8687021.12
2021,7,Chiapas,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,6.14,6.14,0.00,33.45,5.45,4600.04,153871.40
2021,7,Chiapas,2,Primavera-Verano,2,Temporal,200201,Tonelada,6310000,Col (repollo),816.15,816.15,0.00,18920.55,23.18,2323.50,43961831.92
2021,7,Chiapas,3,Perennes,1,Riego,200201,Tonelada,5830000,Semilla de caña de azúcar,290.03,290.03,0.00,28354.38,97.76,848.51,24058851.74
2021,7,Chiapas,3,Perennes,1,Riego,200201,Tonelada,8030000,Palma africana o de aceite,605.04,605.04,0.00,12555.51,20.75,1512.97,18996103.10
2021,7,Chiapas,3,Perennes,1,Riego,200201,Tonelada,9290000,Zapote,31.21,31.21,0.00,173.77,5.57,2204.73,383116.25
2021,7,Chiapas,3,Perennes,1,Riego,200201,Tonelada,9800000,Stevia,1.49,1.49,0.00,19.26,12.93,12255.57,236042.34
2021,7,Chiapas,3,Perennes,1,Riego,200201,Tonelada,9960000,Mangostán,31.20,31.20,0.00,57.40,1.84,69612.03,3995730.35
2021,7,Chiapas,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,1616.71,1616.71,0.00,47250.22,29.23,527.06,24903522.12
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,153.38,153.38,0.00,13793.69,89.93,721.82,9956513.22
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,6050000,Chayote,14.88,14.88,0.00,53.43,3.59,3876.86,207140.57
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,2992.56,2992.56,0.00,17953.98,6.00,3205.85,57557801.53
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,7190000,Hule hevea,6755.97,6755.97,0.00,14729.59,2.18,19765.78,291141810.50
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,7420000,Litchi,1.04,1.04,0.00,5.24,5.04,23458.69,122923.56
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,7440000,Macadamia,729.49,729.49,0.00,291.95,0.40,26114.32,7624075.77
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,7540000,Mamey,117.34,117.34,0.00,696.07,5.93,2287.76,1592438.41
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,7610000,Marañón,713.46,713.46,0.00,339.81,0.48,4882.35,1659072.95
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,7830000,Nanche,35.83,35.83,0.00,165.78,4.63,1248.82,207030.00
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,49925.43,49925.43,0.00,710100.05,14.22,1483.85,1053681401.00
2021,7,Chiapas,3,Perennes,2,Temporal,200203,Gruesa,8070000,Palma camedor (gruesa),96.33,96.33,0.00,38997.18,404.83,16.50,643336.29
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,8250000,Perón,38.93,38.93,0.00,238.03,6.11,7938.69,1889646.78
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,8280000,Pimienta,427.87,427.87,0.00,164.27,0.38,26409.91,4338356.63
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,8300000,Piñón,89.73,0.00,0.00,0.00,0.00,0.00,0.00
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,8510000,Rambután,882.76,882.76,0.00,9980.13,11.31,12428.07,124033707.80
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,44.33,44.33,0.00,138.04,3.11,2652.05,366088.44
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,9290000,Zapote,135.09,135.09,0.00,365.36,2.70,2622.84,958281.74
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,9960000,Mangostán,36.44,36.44,0.00,52.39,1.44,70089.96,3672013.18
2021,7,Chiapas,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,63240.00,63240.00,0.00,1731693.56,27.38,528.02,914364895.80
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,1.56,1.56,0.00,16.59,10.63,5449.38,90405.27
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,5520000,Semilla de avena grano,1810.01,1810.01,0.00,6119.44,3.38,6286.64,38470690.28
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,5640000,Betabel,1.61,1.61,0.00,14.16,8.80,6707.17,94973.58
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,6.99,6.99,0.00,74.86,10.71,5602.11,419373.70
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),6.14,6.14,0.00,98.86,16.10,2796.02,276414.73
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,1.12,1.12,0.00,17.53,15.65,2540.29,44531.28
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,1.20,1.20,0.00,14.28,11.90,7022.89,100286.89
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,280.80,277.13,4.00,8075.56,29.14,1724.89,13929412.33
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,9060000,Semilla de trigo grano,1202.30,1202.30,0.00,5833.94,4.85,5181.49,30228523.82
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,9090000,Triticale forrajero en verde,1989.94,1989.94,0.00,65560.84,32.95,524.75,34403133.97
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,9110000,Triticale grano,30.00,30.00,0.00,107.95,3.60,5035.33,543564.23
2021,8,Chihuahua,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,2891.24,2891.24,0.00,93244.56,32.25,472.39,44047900.46
2021,8,Chihuahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,370.16,370.16,0.00,2692.96,7.28,495.81,1335202.98
2021,8,Chihuahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,6.32,6.32,0.00,152.52,24.13,402.63,61409.04
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,1510000,Semilla de cacahuate,163.91,163.91,0.00,468.96,2.86,16830.62,7892886.21
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5640000,Betabel,2.80,2.80,0.00,43.53,15.55,5535.00,240938.55
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,6803.17,6803.17,0.00,23792.42,3.50,12703.14,302238344.90
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,136.22,136.22,0.00,2096.76,15.39,8677.20,18193996.03
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,185.19,185.19,0.00,4438.85,23.97,8987.24,39893023.34
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,5.74,5.74,0.00,59.70,10.40,8300.74,495554.05
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),17.63,17.63,0.00,426.67,24.20,3590.90,1532127.47
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6670000,Espinaca,4.73,4.73,0.00,18.81,3.98,2499.53,47016.20
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,6850000,Semilla de frijol,21.21,21.21,0.00,42.16,1.99,13501.27,569213.73
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,144.04,144.04,0.00,952.58,6.61,11987.49,11419040.13
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8110000,Semilla de papa,213.11,213.11,0.00,7659.64,35.94,10929.37,83715040.88
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8240000,Perejil,1.12,1.12,0.00,11.91,10.63,7521.00,89575.11
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,1.20,1.20,0.00,12.39,10.33,9550.00,118324.50
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,8840000,Semilla de soya,517.97,517.97,0.00,1603.56,3.10,12875.38,20646445.68
2021,8,Chihuahua,2,Primavera-Verano,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,104.96,104.96,0.00,3497.70,33.32,517.50,1810061.26
2021,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,5520000,Semilla de avena grano,298.40,298.40,0.00,626.88,2.10,6983.51,4377822.85
2021,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,80.66,80.66,0.00,71.29,0.88,10755.94,766791.05
2021,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,14.85,12.52,2.50,241.62,19.30,4711.11,1138298.16
2021,8,Chihuahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,6850000,Semilla de frijol,206.64,206.64,0.00,127.82,0.62,15293.50,1954815.57
2021,8,Chihuahua,3,Perennes,1,Riego,200206,Planta,1000000,Viveros de manzana,36.89,36.89,0.00,1121543.54,30402.37,61.49,68967890.22
2021,8,Chihuahua,3,Perennes,1,Riego,200206,Planta,1200000,Viveros de nuez,56.39,56.39,0.00,2229798.37,39542.44,211.61,471849552.60
2021,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,6010000,Cereza,25.31,25.31,0.00,64.26,2.54,75751.93,4867819.05
2021,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,3.36,3.36,0.00,13.19,3.93,14050.00,185319.50
2021,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,41.35,41.35,0.00,520.80,12.59,8751.65,4557858.61
2021,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,8010000,Orégano,20.00,12.39,8.00,28.46,2.30,27509.55,782921.81
2021,8,Chihuahua,3,Perennes,1,Riego,200201,Tonelada,8330000,Pistache,226.55,226.55,0.00,98.52,0.43,101149.39,9965237.76
2021,8,Chihuahua,3,Perennes,1,Riego,200206,Planta,9900000,Viveros de durazno,3.00,3.00,0.00,49624.44,16541.48,29.78,1477705.67
