								
Aconchi							
Ajo							
Riego							
Otoño-Invierno           							
2009	4.00	4.00	0.00	9.60	2.40	40,000.00	384.00
2010	4.00	4.00	0.00	8.00	2.00	39,960.00	319.68
2011	25.00	4.00	0.00	6.80	1.70	45,000.00	306.00
2012	25.00	4.00	0.00	8.00	2.00	50,000.00	400.00
2013	25.00	4.00	0.00	7.60	1.90	52,000.00	395.20
2014	25.00	4.00	0.00	4.40	1.10	53,000.00	233.20
2015	25.00	4.00	0.00	6.80	1.70	52,500.00	357.00
2016	25.00	4.00	0.00	6.60	1.65	58,000.00	382.80
2017	25.00	4.00	0.00	7.70	1.93	70,000.00	539.00
2018	25.00	4.00	0.00	7.60	1.90	92,321.00	701.64
2019	25.00	4.00	0.00	6.80	1.70	90,000.00	612.00
2020	25.00	4.00	0.00	7.00	1.75	90,005.00	630.04
2021	25.00	25.00	0.00	33.00	1.32	92,545.45	3,054.00
2022	25.00	25.00	0.00	32.00	1.28	78,484.38	2,511.50
2023	25.00	25.00	0.00	21.00	0.84	73,845.24	1,550.75
2024	16.63	16.63	0.00	21.95	1.32	80,727.27	1,771.96
TOTAL	448.63	222.63	0.00	314.65	0.00	0.00	17,194.37
							
Aconchi							
Papa							
Riego							
Primavera-Verano         							
2003	25.00	25.00	0.00	500.00	20.00	2,000.00	1,000.00
2010	4.00	4.00	0.00	140.00	35.00	7,500.00	1,050.00
TOTAL	29.00	29.00	0.00	640.00	0.00	0.00	2,050.00
							
Aconchi							
Pastos y praderas							
Riego							
Otoño-Invierno           							
2004	103.00	103.00	0.00	4,120.00	40.00	400.00	1,648.00
2005	110.00	110.00	0.00	4,180.00	38.00	400.00	1,672.00
2006	95.00	95.00	0.00	3,705.00	39.00	400.00	1,482.00
2007	108.00	108.00	0.00	4,644.00	43.00	400.00	1,857.60
2008	114.00	114.00	0.00	4,856.40	42.60	400.00	1,942.56
2009	118.00	118.00	0.00	5,239.20	44.40	650.00	3,405.48
2010	124.00	124.00	0.00	5,753.60	46.40	654.55	3,766.02
2011	121.00	121.00	0.00	4,912.60	40.60	458.00	2,249.97
2012	185.00	185.00	0.00	8,066.00	43.60	464.00	3,742.62
2013	184.00	184.00	0.00	8,022.40	43.60	456.00	3,658.21
2014	155.00	155.00	0.00	6,928.50	44.70	452.31	3,133.83
2015	175.00	175.00	0.00	7,962.50	45.50	449.49	3,579.06
2016	192.00	192.00	0.00	8,966.40	46.70	453.11	4,062.77
2017	195.00	195.00	0.00	9,087.00	46.60	460.00	4,180.02
2018	185.00	185.00	0.00	9,453.50	51.10	475.00	4,490.41
2019	188.00	188.00	0.00	9,541.00	50.75	465.00	4,436.57
2022	186.50	186.50	0.00	9,498.45	50.93	685.00	6,506.44
2023	195.00	195.00	0.00	9,149.40	46.92	688.37	6,298.17
2024	198.00	198.00	0.00	8,880.30	44.85	695.85	6,179.36
TOTAL	2,931.50	2,931.50	0.00	132,966.25	0.00	0.00	68,291.09
							
Aconchi							
Pastos y praderas seco							
Riego							
Otoño-Invierno           							
2003	60.00	60.00	0.00	660.00	11.00	1,600.00	1,056.00
TOTAL	60.00	60.00	0.00	660.00	0.00	0.00	1,056.00
							
Aconchi							
Pepino							
Riego							
Primavera-Verano         							
2003	10.00	10.00	0.00	100.00	10.00	1,500.00	150.00
2004	4.00	4.00	0.00	60.00	15.00	1,500.00	90.00
2005	6.00	6.00	0.00	96.00	16.00	4,000.00	384.00
2006	1.00	1.00	0.00	18.00	18.00	4,000.00	72.00
2007	3.00	3.00	0.00	54.00	18.00	4,000.00	216.00
2008	2.00	2.00	0.00	49.20	24.60	4,000.00	196.80
2009	2.00	2.00	0.00	28.00	14.00	4,000.00	112.00
2010	2.00	2.00	0.00	49.60	24.80	4,020.00	199.39
2011	2.00	2.00	0.00	48.00	24.00	4,000.00	192.00
2012	2.00	2.00	0.00	47.20	23.60	3,600.00	169.92
2013	2.00	2.00	0.00	44.00	22.00	3,510.00	154.44
2015	4.00	4.00	0.00	81.35	20.34	3,500.00	284.73
2016	3.00	3.00	0.00	70.70	23.57	3,550.00	250.99
2017	2.50	2.50	0.00	60.83	24.33	3,600.00	218.99
TOTAL	45.50	45.50	0.00	806.88	0.00	0.00	2,691.25
							
Aconchi							
Sorgo forrajero en verde							
Riego							
Primavera-Verano         							
2004	63.00	63.00	0.00	1,575.00	25.00	400.00	630.00
2005	26.00	26.00	0.00	1,300.00	50.00	300.00	390.00
2006	79.00	79.00	0.00	3,634.00	46.00	300.00	1,090.20
2007	122.00	122.00	0.00	5,856.00	48.00	300.00	1,756.80
2008	53.00	53.00	0.00	2,787.80	52.60	300.00	836.34
2009	80.00	80.00	0.00	3,536.00	44.20	500.00	1,768.00
2010	38.00	38.00	0.00	1,862.00	49.00	500.50	931.93
2011	150.00	150.00	0.00	7,320.00	48.80	371.25	2,717.55
2012	150.00	150.00	0.00	7,470.00	49.80	375.41	2,804.31
2013	148.00	148.00	0.00	7,400.00	50.00	376.00	2,782.40
2014	180.00	180.00	0.00	6,930.00	38.50	382.00	2,647.26
2015	200.00	200.00	0.00	9,720.00	48.60	385.19	3,744.05
